Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Target,loan_type__auto_loan,loan_type__builder_loan,loan_type__credit,loan_type__debt_consolidation_loan,loan_type__home_equity_loan,loan_type__mortgage_loan,loan_type__not_specified,loan_type__payday_loan,loan_type__personal_loan,loan_type__student_loan,month2_balance,month2_credit_util,month2_delayed_payment,month2_delay_from_due_date,month3_balance,month3_credit_util,month3_delayed_payment,month3_delay_from_due_date,max_delayed_payment,max_credit_util,credit_util_var,balance_m1_m2,balance_m2_m3
30,Accountant,130597.17,10775.0975,2,4,6,3,14,7.0,7.23,5.0,Good,1451.92,36.4508605988645,0,No,236.25773006171343,542.2497390946943,Low_spent_Small_value_payments,589.0022808435922,Good,0.0,0.6662636265624766,0.6662636265624766,0.0,0.0,0.33494112891616223,0.0,0.0,0.0,0.0,118.44301268719472,37.84254079261539,6.0,15,121.54351898283176,37.065735847682255,6.0,15,7.0,42.88618123868167,36.46700346627362,3.972874865984148,-0.025509433341937258
16,Lawyer,9243.765,564.3137499999998,9,8,19,2,50,19.0,4.1,6.0,Bad,1459.06,30.747086104292244,167,NM,13.682893365785114,28.27386864574968,Low_spent_Medium_value_payments,294.4746129884652,Standard,0.7112994094441786,0.0,0.0,0.0,0.0,0.702889144975481,0.0,0.0,0.0,0.0,290.0756416949996,38.61159314382536,19.0,53,295.53344047028554,34.98355264436309,20.0,54,21.0,38.61159314382536,16.002443455671102,0.015164911013420757,-0.01846761830607353
16,Accountant,64159.53,,8,6,8,6,12,12.0,19.9,10.0,Standard,795.79,33.40041927267741,150,Yes,250.4172459569628,177.9010820331264,High_spent_Small_value_payments,358.4444220099108,Standard,0.0,0.0,0.0,0.0,0.5346221446998645,0.8024068168655942,0.0,0.2651838280215101,0.0,0.0,419.48203212860136,26.942733849892196,12.0,8,337.6768172038294,40.84937752625285,,8,15.0,40.84937752625285,24.347594178787123,-0.14550709075419505,0.24225890187596885
20,Developer,88295.34,7224.945,5,2,940,0,7,2.0,1.4,1.0,Good,723.63,31.24936535969071,364,No,0.0,744.4348922868302,!@9#%8,258.05960771316995,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.4521226986612,29.157309381851288,-1.0,5,515.1892660322088,26.93411001081269,2.0,4,5.0,42.35631099830144,37.78280852064989,-0.6538213523640511,0.44694808655438245
56,Teacher,28517.53,2139.460833333333,1,4,8,4,0,7.0,-0.3600000000000003,1.0,Good,263.92,25.283272932782005,197,No,89.35557336971755,38.79128841247417,High_spent_Large_value_payments,325.7992215511416,Good,0.8185655542271851,0.0,0.0,0.406364229975826,0.0,0.0,0.0,0.0,0.4059785043926528,0.0,158.66274384227688,25.296109305304284,6.0,0,150.42402143119466,30.22179518146975,7.0,0,10.0,38.50120583060512,25.938128679393888,1.0534072061366302,0.05476999173865784
25,Musician,17234.695,1347.2245833333334,7,3,7,3,16,10.0,11.63,2.0,Standard,901.12,30.989706666195097,344,Yes,33.49155037165229,89.05513566153826,Low_spent_Large_value_payments,282.1757723001428,Standard,0.0,0.4981221716210499,0.4981221716210499,0.5032060550681604,0.5005319874111926,0.0,0.0,0.0,0.0,0.0,217.67020108490144,33.465524077904604,10.0,16,247.38679775289856,32.72827511328745,10.0,16,10.0,33.57175067360293,12.114214332770613,0.29634543862106877,-0.12012199898265971
30,Accountant,62848.88,4546.214822192568,7,7,8,5,19,19.0,17.34,4.0,_,2680.87,32.2306516375183,0,Yes,767.9473449981258,345.73199433358513,Low_spent_Small_value_payments,207.55317180905448,Good,0.0,0.3527019658493573,0.3527019658493573,0.0,0.0,0.7092351429840859,0.3529505637507429,0.3515879094570427,0.0,0.0,346.14487851385934,35.644639161950266,19.0,17,332.38337973578746,33.33098640390377,19.0,12,19.0,39.760980609720995,24.731883390233943,-0.4003864142085112,0.04140248766051702
36,Mechanic,15270.77,,10,9,31,6,45,22.0,4.46,8.0,Bad,2576.05,27.66049219616093,75,Yes,52.50174180382592,,High_spent_Small_value_payments,304.83599791226317,Poor,0.0,0.0,0.0,0.23850493044234017,0.0,0.0,0.0,0.9413983196869373,0.0,0.23850493044234017,249.2222885389785,36.19461196797671,24.0,45,276.964685087034,27.28459636487253,20.0,42,25.0,39.79235312115718,28.757924329218262,0.22314901969366463,-0.10016582633752635
19,Accountant,53587.86,4197.655,6,6,18,3,28,12.0,16.99,6.0,Standard,636.73,30.792260728914513,185,Yes,124.91514278325424,228.520513745911,High_spent_Small_value_payments,326.3298434708348,Standard,0.0,0.0,0.0,0.0,0.5763926115343978,0.5767330132397342,0.0,0.0,0.5789219194398959,0.0,305.37923057744615,27.11426276651048,12.0,28,382.8143675202029,35.98216235345653,9.0,28,12.0,40.507868333639614,31.171422781250904,0.06860523177615203,-0.202278554601716
41,_______,9920.795,743.7329166666667,1089,9,32,9,29,18.0,22.34,9.0,Bad,2872.19,27.294961441416877,76,Yes,42.267431814637646,10000.0,Low_spent_Medium_value_payments,261.9055140095735,Poor,0.2537716731144006,0.24941648829381904,0.24941648829381904,0.2519620572897681,0.5012462311105452,0.0,0.49918457324183596,0.49725734582831843,0.0,0.0,242.6167304271949,35.13446336974299,18.0,33,268.55042271146516,33.95313804239417,18.0,33,20.0,37.51844987851728,11.146847503214985,0.07950310577681623,-0.09656917320191233
18,Writer,8780.975,435.7479166666667,5,4,20,6,16,8.0,14.82,4.0,Standard,851.71,38.95839469679362,135,Yes,36.74831397560092,52.84878986594918,Low_spent_Small_value_payments,243.9776878251166,Poor,0.0,0.0,0.0,0.6351763633782608,0.3159004987283698,0.0,0.6292023594680226,0.0,0.0,0.3175881816891304,266.72471633545905,30.63136339479168,8.0,21,253.5769610668812,37.196047571322275,7.0,16,10.0,39.33154619811845,20.272708443214178,-0.08528279202191962,0.051849171207277396
45,Doctor,15148.98,1280.415,6,9,17,2,16,12.0,14.76,11.0,_,2530.46,35.322727381034525,213,Yes,25.18058929492429,115.58936078853168,Low_spent_Small_value_payments,277.271549916544,Poor,0.0,0.0,0.0,0.0,0.7055570350483051,0.0,0.0,0.0,0.7086531382092685,0.0,271.67519603901536,37.74948498581556,13.0,16,290.1707754753265,32.48386328962943,14.0,16,14.0,37.75631449498971,28.32271002434075,0.020599428873605975,-0.06374032466230845
23,Mechanic,80442.28,6995.5233333333335,8,7,21,9,27,20.0,19.33,10.0,Bad,2738.93,34.7934431097845,16,Yes,374.6506221595608,456.56839384011863,Low_spent_Medium_value_payments,148.33331733365395,Standard,0.5397114927486464,0.2652245295173246,0.2652245295173246,0.26793143692317795,0.5330152658633236,0.0,0.2654114699594489,0.26438678232247736,0.0,0.26793143692317795,365.4750361940751,30.92034623015625,17.0,30,395.5887877013514,33.17388358247995,17.0,27,23.0,37.687580825039355,23.23276554181396,-0.5941355697550686,-0.07612387520449801
39,_______,15106.33,1540.8608333333334,6,9,16,8,53,16.0,3.98,13.0,Bad,1389.92,23.01171889841317,99,Yes,79.45377455618771,141.03922952831311,Low_spent_Large_value_payments,203.59307924883257,Poor,0.0,0.0,0.0,0.2687716535721851,0.5346867692363365,0.5350025406123512,0.5324875682914267,0.0,0.268516532439056,0.0,197.77295932735396,39.69530234911824,18.0,48,253.66256099667496,28.54299048783244,18.0,53,20.0,39.69530234911824,29.317523559554235,0.029428289596684146,-0.22033051093438108
25,Journalist,30555.87,,2,6,11,0,-3,9.0,7.33,5.0,Good,418.79,35.35793602866421,274,No,0.0,128.47526139849538,Low_spent_Small_value_payments,439.15698860150457,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0325212811832,26.911687519388785,11.0,1,460.0806372495409,23.236230299934657,,2,15.0,38.974337290194114,26.3700228501981,-0.07161353851090109,0.028151334750950156
18,Musician,49880.52,4239.71,4,6,6,3,10,14.0,18.22,13.0,Standard,849.02,29.942980145729003,225,Yes,111.35673139211414,419.35041401274185,Low_spent_Small_value_payments,183.26385459514395,Standard,0.58112738537462,0.0,0.0,0.0,0.5739173094840273,0.0,0.0,0.0,0.0,0.5769834346341955,402.1684032570606,33.49500488371452,,10,160.19062882714226,29.94687666943544,14.0,13,15.0,33.49500488371452,5.520196627778643,-0.5443106591394646,1.5105613618074412
26,Musician,25610.67,,3,4,19,2,10,16.0,2.24,1.0,_,46.58,34.30533316233468,299,No,24.799708931743428,107.46502398991704,High_spent_Small_value_payments,346.75751707833945,Standard,0.0,0.5753861500067661,0.5753861500067661,0.0,0.0,0.0,0.0,0.0,0.0,0.581258597149997,366.58380793399056,38.06488954431894,15.0,9,394.0675654402397,33.54656845749492,,9,16.0,38.40798577216539,21.333625546714966,-0.05408392413017096,-0.06974376963895819
48,Accountant,16609.095,1488.0912500000004,1,2,4,3,12,4.0,8.81,3.0,Good,864.0,38.218754719988695,279,No,22.41100577364052,146.97668519301442,Low_spent_Small_value_payments,269.4214340333451,Standard,0.0,0.4981221716210499,0.4981221716210499,0.0,0.5005319874111926,0.0,0.0,0.0,0.0,0.5032060550681604,237.83328327769289,39.944411422735634,4.0,12,305.87209628523493,36.98997930072736,4.0,12,4.0,39.944411422735634,24.768820720035325,0.13281635909121298,-0.22244203977368962
26,Musician,30619.71,1965.121357137292,5,3,18,0,34,16.0,10.06,11.0,Standard,701.44,26.194213809937697,298,Yes,298.52114286270813,84.69864487818658,High_spent_Medium_value_payments,391.66560512181337,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.5713395000005,30.74825363299169,16.0,30,232.81840126627887,25.00501025925107,16.0,30,19.0,41.52526602325224,41.4918887182326,0.4369287902399316,0.17074654759893917
26,Scientist,74837.12,6261.426666666666,4,3,17,6,16,16.0,12.14,10.0,_,1527.44,32.54682348108081,86,Yes,362.25004086649176,457.65151675473214,Low_spent_Medium_value_payments,86.24110904544273,Standard,0.0,0.0,0.0,0.0,0.3161720136383321,0.3163587361786083,0.6297431557715002,0.0,0.6351188594226344,0.0,15.395881906292573,34.618979883861485,16.0,16,384.6306425332986,34.52026844401073,16.0,16,19.0,34.65416967975224,19.328219900712785,4.601569924370129,-0.9599722949661773
14,Scientist,18885.93,1591.8275,9,7,22,2,22,19.0,7.55,8.0,Standard,1383.42,27.976271058541464,120,Yes,29.604560590172376,70.87432036045185,Low_spent_Large_value_payments,328.7038690493758,Poor,0.7129532518450259,0.0,0.0,0.0,0.0,0.0,0.7012115662791104,0.0,0.0,0.0,327.0426608401299,27.7988425342347,1014.0,21,271.3240655678487,29.837847815171727,,21,1014.0,40.751282370275824,34.92865759927377,0.005079484752779567,0.20535810251725672
53,Mechanic,22933.45,1873.1208333333332,8,7,19,4,30,11.0,6.52,,Standard,328.94,35.24163490304423,245,Yes,38.75600325764032,70.97280465617354,High_spent_Medium_value_payments,327.5832754195195,Standard,0.4521068947757495,0.44434791576425064,0.44434791576425064,0.0,0.0,0.4467612716770928,0.0,0.0,0.44845688905136577,0.0,327.495110090704,36.595317048850546,11.0,30,309.1056413328176,33.21081269514678,10.0,33,12.0,36.595317048850546,15.247506747840424,0.000269211130484105,0.059492504499735865
53,Journalist,40019.0,3401.916666666666,2,1,2,4,1,4.0,3.58,6.0,Good,1445.81,34.60242341587286,246,No,70.34034033802939,427.71059957487745,Low_spent_Small_value_payments,132.14072675375974,Standard,0.0,0.0,0.0,0.0,0.8151723874389454,0.0,0.0,0.0,0.4093747506185665,0.4097637030205045,257.0227693917805,25.574128223721303,4.0,4,364.7131450118252,27.073178175810032,3.0,1,5.0,38.23682511328701,25.40478893390631,-0.4858792975172668,-0.29527418217008056
30,Scientist,28634.88,,6,6,17,8,52,,8.34,10.0,Bad,3195.0,23.64793459868084,88,Yes,106.5034545416628,223.37851367138387,Low_spent_Medium_value_payments,194.34203178695336,Poor,0.2798157949906544,0.2750136455310775,0.2750136455310775,0.27782046160933993,0.2763441067377103,0.0,0.0,0.0,0.5551135024878833,0.5556409232186799,231.6934259412952,34.34902694813817,23.0,55,315.53779718536,37.720213067432105,21.0,55,23.0,38.67947563092471,34.80292087078245,-0.1612104184768957,-0.2657189471181201
26,Developer,57055.95,4817.6625,4,4,9,4,19,15.0,15.03,7.0,Standard,470.01,32.43936169386339,100,Yes,174.28633303077572,,High_spent_Medium_value_payments,361.3582350642257,Standard,0.0,0.44609525239531345,0.44609525239531345,0.450648144032533,0.0,0.44851809849600327,0.0,0.4446862008003914,0.0,0.0,457.3022009094288,30.50118061499325,15.0,17,208.71261492528728,27.747756638230033,16.0,17,18.0,39.86203447622039,29.030768611618168,-0.20980429495944042,1.1910616235301779
15,Entrepreneur,33238.98,2485.9150000000004,7,8,27,2,41,18.0,4.84,15.0,Bad,1712.72,29.282040089352567,172,Yes,54.70127740849407,268.16881448518586,!@9#%8,215.72140810632013,Poor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,289.76470610567463,33.21414122751488,15.0,41,299.1856312276705,28.708343256282703,18.0,46,19.0,36.30660433086804,10.481144682653975,-0.2555290428377829,-0.03148856141031339
32,Mechanic,110525.97,9471.4975,7,7,9,5,21,16.0,10.27,8.0,Standard,993.71,38.92767664409215,107,Yes,267.33518041511843,142.0067413867105,High_spent_Medium_value_payments,787.8078281981711,Poor,0.0,0.0,0.0,0.0,0.0,0.0,0.8330385562884168,0.5532149344846994,0.0,0.0,740.6680683114197,26.719150400535177,18.0,16,684.8989249045712,39.32974587561894,16.0,16,18.0,43.72688498719698,39.43748154767593,0.06364491990888849,0.08142682281859169
36,Lawyer,72849.56,6118.796666666666,3,3,12,6,26,20.0,15.07,9.0,Standard,965.85,27.949028325940382,0,Yes,230.4748559348489,373.9437855457405,Low_spent_Medium_value_payments,287.4610251860772,Standard,0.804791438325962,0.0,0.0,0.0,0.0,0.0,0.0,0.2628271112479638,0.5321960638620694,0.0,342.8597334709524,37.36720796389345,17.0,21,472.3489623659847,31.09227278822226,17.0,21,20.0,39.89014973155237,26.823736709469845,-0.1615783449518683,-0.274138908332568
28,Accountant,45783.32,3643.276666666666,7,7,18,0,8,15.0,10.25,6.0,Standard,608.27,28.025234258165053,0,No,0.0,40.27800303986068,High_spent_Medium_value_payments,574.049663626806,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.3194282799895,27.470666602216816,15.0,8,510.2383116021664,38.04750023486457,,5,17.0,39.666361621836586,32.19525670041073,0.3156637692934315,-0.14487129178926017
26,Musician,33520.04,2607.3366666666666,8,6,13,4,14,,5.58,3.0,Standard,673.04,38.72827944031184,261,No,82.39694576462078,251.43803106239696,!@9#%8,206.89868983964888,Standard,0.0,0.0,0.0,0.0,0.31740247051804343,0.0,0.9482909214524005,0.0,0.0,0.0,325.5856073433,28.39204218626679,11.0,14,356.3876253277781,34.441559215093676,11.0,12,11.0,38.72827944031184,20.056230409020486,-0.36453367356164096,-0.08642841612738024
28,Manager,79950.34,6393.528333333333,3,1,10,4,20,5.0,6.27,2.0,Good,515.89,24.952119508316464,298,No,261.4747996593964,108.76272920604303,High_spent_Medium_value_payments,519.1153044678939,Good,0.4524440434396253,0.4446792783420548,0.4446792783420548,0.4492177184100388,0.0,0.0,0.4449927053883694,0.0,0.0,0.0,407.67523434208334,28.61207135553816,5.0,15,328.5445019347373,31.286291026869,5.0,15,6.0,37.041862664931976,19.97728899765981,0.27335501580235894,0.2408524018553344
28,Teacher,14155.74,,10,5,23,9,35,18.0,2.14,15.0,_,1971.13,28.586085565026092,84,Yes,60.47033608718144,50.53552373407606,Low_spent_Medium_value_payments,282.4586401787425,Standard,0.19931082452917906,0.5876708616402996,0.5876708616402996,0.19788956258271292,0.0,0.19695421249842476,0.0,0.3905430830160265,0.19770172354251087,0.0,234.7825080784354,38.300946658705506,18.0,35,257.6921865110622,30.482440010650222,20.0,35,20.0,38.300946658705506,25.340284597605578,0.20306509411842383,-0.08890327154581117
31,Media_Manager,69502.12,,3,7,17,2,15,9.0,7.86,10.0,Standard,1065.78,40.59266313810295,370,Yes,96.18121645373952,109.24797890689838,High_spent_Large_value_payments,608.1551379726955,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.7040951960307067,0.0,0.7101055942086929,0.0,635.4659153764393,34.69511827167009,,9,523.7037353427147,28.856435585914088,9.0,14,12.0,40.86074229390613,26.313566825261255,-0.04297756455995816,0.21340726157048845
31,Musician,99912.57,8615.0475,1,5,5,1,16,5.0,1.13,1.0,Good,148.57,39.05147101479953,273,No,64.37027167878978,240.40098710653976,High_spent_Medium_value_payments,806.7334912146706,Poor,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,865.2345079333794,38.38343399709617,4.0,15,592.0650447967088,39.70179069060872,6.0,19,8.0,39.70179069060872,15.741285655635252,-0.06761290283999308,0.46138421029477594
29,Accountant,31316.47,2510.705833333333,0,2,6,2,13,5.0,5.44,1.0,Good,800.89,36.451656051745594,222,No,26959.0,124.97678843365011,High_spent_Small_value_payments,355.2718152011777,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7027205322882816,0.7114659889976992,0.0,335.71136010642084,40.93446908223744,5.0,13,433.5903889878796,38.51279591140002,5.0,13,7.0,40.93446908223744,10.35595659898751,0.05826569314948457,-0.22574077139932824
32,Engineer,57852.3,4571.025,8,10,18,8,22,16.0,20.67,8.0,Bad,4766.91,38.216900701761816,70,Yes,238.37491504301136,148.24443588923427,High_spent_Medium_value_payments,320.4831490677543,Poor,0.28139806469739853,0.27656876060340435,0.27656876060340435,0.0,0.0,0.5561417385330526,0.2767636968956058,0.5513903622709476,0.2791262467737071,0.0,399.4622201848303,27.570531279394512,18.0,22,342.2626616231833,38.37414808224528,18.0,22,19.0,38.37414808224528,15.253797724222986,-0.19771349360781237,0.16712181892812278
25,_______,9988.76,999.3966666666664,4,7,5,1,21,11.0,19.19,6.0,_,71.42,36.470763044935055,303,Yes,4.865689677072079,62.840620940495974,High_spent_Small_value_payments,292.23335604909863,Standard,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.5915428345952,37.80817173078696,14.0,21,257.8371337470745,24.592913057157556,14.0,22,14.0,37.80817173078696,25.676402603236507,-0.04993045856841164,0.19296836093565678
43,Scientist,109864.47,9093.3725,8,6,16,0,15,10.0,8.67,7.0,Standard,35.21,41.372836767959626,244,Yes,0.0,210.57585884314025,High_spent_Large_value_payments,938.7613911568598,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,953.0301661706916,32.25230156985703,10.0,15,945.3899899043056,37.39961936953168,10.0,15,11.0,41.372836767959626,20.481018289446755,-0.014972007728951816,0.008081507470963752
24,Doctor,33818.2,2879.183333333333,8,591,18,1,23,21.0,,4.0,Standard,170.13,36.45898835753217,378,NM,23.685942462253557,97.88706774525508,High_spent_Medium_value_payments,416.3453231258247,Standard,0.0,0.7071067811865475,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.8375210198408,34.62180820228943,18.0,23,200.45402234473147,25.807180862239232,18.0,23,21.0,36.45898835753217,24.998269277632005,-0.06824001221836105,1.2291272372244568
39,Engineer,19151.85,1746.9875,8,9,24,2,38,13.0,6.89,2190.0,Bad,2585.2,33.836069962054964,183,Yes,31.78078547365051,17.412706147140977,High_spent_Large_value_payments,365.5052583792085,Standard,0.0,0.0,0.0,0.0,0.7055570350483051,0.0,0.0,0.0,0.7086531382092685,0.0,342.4066500743632,36.060998308393565,14.0,38,231.81982666427345,34.99959411603704,16.0,33,17.0,37.788973474123374,18.732568407128998,0.06745957854448444,0.47703781424288616
17,Media_Manager,8953.055,807.0879166666667,3,10,30,5,23,17.0,15.76,7.0,Standard,1539.76,21.848103999101937,212,Yes,22.596985671832947,10000.0,Low_spent_Small_value_payments,262.40226718047785,Standard,0.0,0.670326680607487,0.670326680607487,0.0,0.0,0.22465579308667424,0.0,0.0,0.22550844144752893,0.0,265.8978960695705,31.34677887042568,17.0,23,257.0024794433777,32.70465424919878,17.0,25,18.0,38.32642634258554,28.986266217181814,-0.01314650826788804,0.03461218212936588
15,Accountant,41200.26,3516.355,8,9,31,7,58,21.0,9.22,10.0,Bad,2743.13,26.969557942242687,176,Yes,131.68590389954585,278.10301251511015,!@9#%8,211.84658358534404,Poor,0.0,0.0,0.0,0.3035250108886162,0.6038241209498344,0.0,0.601340553646965,0.29950946370748227,0.3032369014705219,0.0,89.96769596487214,25.396945167224754,22.0,58,260.48022316037265,39.67598084689696,21.0,56,23.0,40.20273700451851,39.18928854539028,1.3546961085683409,-0.6546083427244274
22,Lawyer,126115.56,10304.63,8,7,19,4,13,14.0,9.72,3.0,Standard,1208.29,26.705523687621113,351,No,389.00751141795655,942.7395804385286,Low_spent_Medium_value_payments,,Good,0.0,0.0,0.0,0.8172187686217527,0.40643800912984596,0.0,0.0,0.0,0.0,0.40860938431087634,144.56378045276324,23.27921006337248,11.0,16,628.4407068964638,26.891045738201303,14.0,16,16.0,38.0379432839132,27.259813177084002,,-0.7699643277936478
39,Engineer,18610.89,1674.9075,6,8,22,5,57,15.0,8.52,8.0,Bad,1931.12,36.25690693616459,100,Yes,59.12080580059418,,Low_spent_Medium_value_payments,294.2616340853217,Poor,0.3590428491245724,0.3528810188964178,0.3528810188964178,0.0,0.0,0.0,0.0,0.7035327938821514,0.0,0.35648255697878967,264.6665665511953,37.74440676616617,15.0,52,287.43332021111337,28.27829223001143,15.0,52,15.0,37.74440676616617,13.489399748057584,0.11182019670928765,-0.0792070788563985
32,Teacher,18495.14,1839.2616666666663,3,3,7,4,11,17.0,12.61,10.0,Standard,1216.59,33.080354492265876,168,Yes,39.645585209693024,111.2298688120758,Low_spent_Small_value_payments,323.0507126448978,Good,0.8197050273742187,0.0,0.0,0.4069299038251362,0.0,0.0,0.40310261903180006,0.0,0.0,0.0,359.59256921943086,34.24067659732239,14.0,11,356.49563081089303,40.267707648609154,14.0,8,17.0,40.267707648609154,24.99506391124805,-0.10162016599468279,0.008687170727712587
48,Developer,66120.99,5665.0825,1197,4,20,2,14,14.0,5.65,0.0,Standard,553.15,33.36276024475433,0,NM,95.35810191886792,,High_spent_Medium_value_payments,652.2868675783478,Standard,0.7112994094441786,0.0,0.0,0.0,0.0,0.702889144975481,0.0,0.0,0.0,0.0,595.0317226388672,25.225005421507305,14.0,14,530.5030650190947,33.31695091111712,12.0,14,14.0,41.798694192819134,32.80574586438666,0.096222004241326,0.12163672912511803
37,Accountant,31909.18,2555.098333333333,9,6,29,8,18,21.0,1.63,8.0,Bad,3409.48,29.52795353813471,107,Yes,202.9119719512957,124.05407810078422,High_spent_Small_value_payments,188.54378328125347,Standard,0.0,0.4240112395398261,0.4240112395398261,0.21416936979440024,0.0,0.4263141422783142,0.0,0.0,0.0,0.6425081093832007,205.2721386329328,28.020557806125304,21.0,18,97.97009365581272,35.51215525150491,23.0,18,23.0,39.01018206062358,28.942838147563094,-0.08149355028444921,1.095253061144274
23,Manager,91836.48,7716.04,6,7,12,1,14,22.0,8.26,6.0,Good,164.03,36.744655949257705,226,No,62.425214562093714,110.17508791512935,High_spent_Medium_value_payments,849.003697522777,Poor,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,645.3129657158578,31.36403551629283,18.0,13,693.223731712479,40.707143594730994,20.0,18,22.0,42.76462301145683,25.13761932074915,0.3156464268170425,-0.06911299167191903
38,Media_Manager,31153.48,2543.123333333333,2,5,9,3,14,9.0,5.96,5.0,Good,737.93,29.433256742468764,224,No,68.46128852529768,105.86270402297116,High_spent_Medium_value_payments,329.9883407850645,Standard,0.0,0.0,0.0,0.5809325263023247,0.577845415438257,0.0,0.0,0.573246958771686,0.0,0.0,334.2505364577794,30.28974099891323,8.0,19,374.0471963023364,28.755839564954396,6.0,14,12.0,34.43108535516458,15.233611262733165,-0.012751499871573901,-0.10639475509499603
22,Architect,72576.04,5934.003333333332,5,3,7,4,5,14.0,2.27,1.0,Good,478.74,39.252682328231984,300,No,197.00993175170268,137.85586404285525,High_spent_Medium_value_payments,508.5345375387754,Good,0.0,0.37642492629948865,0.37642492629948865,0.0,0.7564919901422542,0.0,0.0,0.0,0.37990580223452847,0.0,169.81909001852313,34.25922124538271,11.0,8,224.8960506239753,28.945012488188507,12.0,5,14.0,39.252682328231984,25.90093410803889,1.9945663793352482,-0.24489963453177968
37,Writer,27476.99,2301.749166666667,7,4,20,4,15,,12.8,7.0,_,566.21,27.826067306563612,273,Yes,73.4785381922064,42.95200444882333,High_spent_Medium_value_payments,363.7443740256369,Standard,0.0,0.4462329099219256,0.4462329099219256,0.0,0.44839169580554067,0.4486565036723601,0.4465474320274904,0.0,0.0,0.0,370.9896892994915,35.43410704219625,13.0,15,326.16580850251324,33.33928553774592,16.0,15,16.0,35.43410704219625,9.319417380349693,-0.019529694443894973,0.1374266695910674
40,Developer,13115381.0,,9,8,30,5,21,23.0,22.94,10.0,Bad,3026.97,27.505509075602163,114,Yes,208.76961300214725,306.8360158299751,Low_spent_Large_value_payments,361.8217045012111,Standard,0.0,0.3524296505742953,0.3524296505742953,0.0,0.708269269968507,0.35434377720997784,0.35267805653740886,0.0,0.0,0.0,568.4048757574718,39.11983632104028,18.0,21,495.6877505748077,36.72999298660965,20.0,21,23.0,39.68633124533971,22.447233335546578,-0.36344370019866973,0.14669945968674863
21,Entrepreneur,9584.875,643.7395833333334,5,1181,12,6,12,20.0,12.65,6.0,Standard,1414.03,34.05378564065493,176,Yes,24.708538812370893,32.054459116310056,Low_spent_Small_value_payments,297.61096040465236,Standard,0.0,0.3310755052534366,0.3310755052534366,0.3344544941376779,0.3326771825642313,0.332873652605667,0.0,0.0,0.0,0.6689089882753558,298.19215618851484,35.29847133344039,20.0,12,261.1053768833575,35.660683267941025,23.0,12,23.0,39.9471365893325,20.571957322814466,-0.0019490646276257378,0.14203759320408385
18,Accountant,53251.36,4636.613333333334,5,3,20,3,30,11.0,19.82,9.0,Standard,861.67,38.48759481655069,329,Yes,128.20984422984478,241.89327159580253,Low_spent_Medium_value_payments,373.55821750768615,Good,0.0,0.49911429222165427,0.49911429222165427,0.5042083013483396,0.0,0.0,0.0,0.4975377728892313,0.0,0.0,332.1819623866793,31.17227024102564,8.0,30,390.1747114700389,31.286455208277783,11.0,34,11.0,39.86001206211595,25.45621629665271,0.1245590062257579,-0.14863277239281775
49,Mechanic,32260.97,2301.803552217548,1,4,2,3,13,7.0,4.7,4.0,Good,1016.08,32.81182929475825,382,NM,190.4936988261593,93.81991509024192,Low_spent_Large_value_payments,341.9384171993845,Good,0.0,0.0,0.0,0.0,0.0,0.0,0.44383917022216574,0.0,0.0,0.8961064618540028,372.39697270445146,29.728246123283697,7.0,14,363.79581174072274,28.47669115138997,7.0,14,9.0,40.94615563090653,21.94490381545067,-0.08179055614729724,0.023642825689974584
30,Engineer,58337.79,4697.4825,8,6,19,2,7,10.0,13.36,8.0,Standard,1322.98,38.66390244463153,216,Yes,86.26591449084789,193.05633558284472,Low_spent_Small_value_payments,480.4259999263074,Poor,0.7115068553214016,0.0,0.0,0.0,0.7026791549709228,0.0,0.0,0.0,0.0,0.0,579.3455551402214,28.4054378602116,11.0,7,323.0003321390164,25.491526628978963,9.0,7,3179.0,38.66390244463153,33.20171776409133,-0.1707436163723948,0.793637645211078
